Time,air1,clotheswasher1,dishwasher1,furnace1,refrigerator1,solar,grid,Sum of Power,temperature
1/29/2018 3:15,0,0,0.001,0.237,0.091,0,0,0.329,38.69
1/29/2018 3:30,0,0,0,0.123,0.019,0,0,0.142,38.69
1/29/2018 3:45,0,0,0.001,0.246,0.064,0,0,0.311,38.69
1/29/2018 4:00,0,0,0,0.114,0.138,0,0,0.252,38.69
1/29/2018 4:15,0,0,0.001,0.256,0.128,0,0,0.385,38.69
1/29/2018 4:30,0,0,0,0.095,0.125,0,0,0.22,38.69
1/29/2018 4:45,0,0,0.001,0.265,0.047,0,0,0.313,38.69
1/29/2018 5:00,0,0,0,0.085,0.019,0,0,0.104,38.69
1/29/2018 5:15,0,0,0.001,0.274,0.128,0,0,0.403,38.69
1/29/2018 5:30,0,0,0,0.057,0.13,0,0,0.187,38.69
1/29/2018 5:45,0,0,0.001,0.283,0.126,0,0,0.41,38.69
1/29/2018 6:00,0,0,0,0.047,0.094,0,0,0.141,38.69
1/29/2018 6:15,0,0,0.001,0.292,0.02,0,0,0.313,38.69
1/29/2018 6:30,0,0,0,0.008,0.081,0,0,0.089,38.69
1/29/2018 6:45,0,0,0.001,0.302,0.144,0,0,0.447,38.69
1/29/2018 7:00,0,0,0,0.008,0.143,0,0,0.151,38.69
1/29/2018 7:15,0,0,0.001,0.304,0.129,0,0,0.434,38.69
1/29/2018 7:30,0,0.001,0,0.009,0.276,0,0,0.286,38.69
1/29/2018 7:45,0,0,0.001,0.296,0.212,0,0,0.509,38.69
1/29/2018 8:00,0,0,0,0.009,0.149,0,0,0.158,38.69
1/29/2018 8:15,0,0,0.001,0.296,0.155,0,0,0.452,38.69
1/29/2018 8:30,0,0,0,0.009,0.151,0,0,0.16,38.69
1/29/2018 8:45,0,0,0.001,0.325,0.149,0,0,0.475,38.69
1/29/2018 9:00,0,0,0,0.009,0.135,0,0,0.144,38.69
1/29/2018 9:15,0,0,0.001,0.326,0.13,0,0,0.457,38.69
1/29/2018 9:30,0,0.001,0,0.009,0.133,0,0,0.143,38.69
1/29/2018 9:45,0,0,0.001,0.317,0.142,0,0,0.46,38.69
1/29/2018 10:00,0,0,0,0.009,0.14,0,0,0.149,38.69
1/29/2018 10:15,0,0,0.001,0.317,0.129,0,0,0.447,38.69
1/29/2018 10:30,0,0.001,0,0.009,0.117,0,0,0.127,38.69
1/29/2018 10:45,0,0.001,0,0.365,0.018,0,0,0.384,38.69
1/29/2018 11:00,0,0,0,0.009,0.019,0,0,0.028,38.69
1/29/2018 11:15,0,0,0.001,0.365,0.132,0,0,0.498,38.69
1/29/2018 11:30,0,0,0,0.009,0.146,0,0,0.155,38.69
1/29/2018 11:45,0,0,0.001,0.336,0.14,0,0,0.477,38.69
1/29/2018 12:00,0,0,0,0.009,0.129,0,0,0.138,38.69
1/29/2018 12:15,0,0,0.001,0.336,0.128,0,0,0.465,38.69
1/29/2018 12:30,0,0,0,0.009,0.14,0,0,0.149,38.69
1/29/2018 12:45,0,0,0.001,0.307,0.142,0,0,0.45,38.69
1/29/2018 13:00,0.003,0,0,0.009,0.138,-3.925,-3.415,-3.775,38.69
1/29/2018 13:15,0.003,0,0.001,0.307,0.128,-3.945,-3.221,-3.506,38.69
1/29/2018 13:30,0.003,0,0,0.009,0.069,-3.968,-3.612,-3.887,38.69
1/29/2018 13:45,0.003,0,0.001,0.305,0.02,-3.939,-3.267,-3.61,38.69
1/29/2018 14:00,0.003,0.001,0,0.011,0.097,-3.862,-3.392,-3.75,38.69
1/29/2018 14:15,0.003,0.001,0.001,0.295,0.137,-3.694,-2.909,-3.257,38.69
1/29/2018 14:30,0.003,0.001,0,0.021,0.128,-3.48,-2.987,-3.327,38.69
1/29/2018 14:45,0.003,0,0.001,0.322,0.126,-3.16,-2.518,-2.708,38.69
1/29/2018 15:00,0.002,0,0,0.03,0.138,-2.821,-2.408,-2.651,38.69
1/29/2018 15:15,0.003,0.001,0.001,0.312,0.14,-2.557,-1.665,-2.1,38.69
1/29/2018 15:30,0.002,0.001,0,0.039,0.128,-2.32,-1.559,-2.15,38.69
1/29/2018 15:45,0.003,0,0.001,0.312,0.059,-2.096,-1.625,-1.721,38.69
1/29/2018 16:00,0.002,0,0,0.049,0.019,-1.797,-1.6,-1.727,38.69
1/29/2018 16:15,0.003,0,0.001,0.302,0.058,-1.506,-0.654,-1.142,38.69
1/29/2018 16:30,0.002,0,0,0.058,0.144,-1.075,0.894,-0.871,38.69
1/29/2018 16:45,0.003,0,0.001,0.292,0.143,-0.777,4.178,-0.338,38.69
1/29/2018 17:00,0.003,0,0,0.067,0.381,-0.599,3.733,-0.148,38.69
1/29/2018 17:15,0.003,0,0.001,0.282,0.107,-0.376,1.098,0.017,38.69
1/29/2018 17:30,0.003,0,0.001,0.076,0.154,-0.1,1.488,0.134,38.69
1/29/2018 17:45,0.002,0,0.001,0.29,0.159,-0.029,1.411,0.423,38.69
1/29/2018 18:00,0.001,0,0,0.085,0.157,0.017,0.77,0.26,38.69
1/29/2018 18:15,0.002,0,0.001,0.28,0.154,0.028,0.918,0.465,38.69
1/29/2018 18:30,0.002,0.001,0,0.095,0.142,0.005,0.833,0.245,38.69
1/29/2018 18:45,0.002,0.001,0,0.29,0.139,0.004,0.888,0.436,38.69
1/29/2018 19:00,0.001,0.001,0,0.104,0.148,0.003,0.608,0.257,38.69
1/29/2018 19:15,0.002,0.001,0.001,0.281,0.149,0.004,0.727,0.438,38.69
1/29/2018 19:30,0.001,0.001,0,0.114,0.143,0.003,0.561,0.262,38.69
1/29/2018 19:45,0.002,0.001,0.001,0.235,0.132,0.004,0.667,0.375,38.69
1/29/2018 20:00,0.001,0.001,0,0.123,0.131,0.003,1.298,0.259,38.69
1/29/2018 20:15,0.002,0.001,0,0.225,0.143,0.004,4.331,0.375,38.69
1/29/2018 20:30,0.002,0,0,0.132,0.144,0.003,4.305,0.281,38.69
1/29/2018 20:45,0.003,0.001,0.001,0.245,0.133,0.003,4.011,0.386,38.69
1/29/2018 21:00,0.002,0.001,0,0.142,0.126,0.002,1.332,0.273,38.69
1/29/2018 21:15,0.002,0,0.001,0.236,0.129,0.003,1.071,0.371,38.69
1/29/2018 21:30,0.003,-0.001,0.519,0.151,0.139,0.004,1.444,0.815,38.69
1/29/2018 21:45,0.003,-0.001,0.871,0.15,0.136,0.005,1.693,1.164,38.69
1/29/2018 22:00,0.002,0,0.219,0.161,0.126,0.005,0.725,0.513,38.69
1/29/2018 22:15,0.002,-0.001,0.477,0.141,0.025,0.006,0.872,0.65,38.69
1/29/2018 22:30,0.003,-0.002,1.134,0.168,0.02,0.007,1.483,1.33,38.69
1/29/2018 22:45,0.002,-0.001,0.644,0.132,0.085,0.006,1.031,0.868,38.69
1/29/2018 23:00,0.001,0,0.034,0.181,0.137,0.005,0.542,0.358,38.69
1/29/2018 23:15,0.001,0,0.001,0.123,0.128,0.004,0.437,0.257,38.69
1/29/2018 23:30,0.001,0,0.001,0.19,0.125,0.004,0.491,0.321,38.69
1/29/2018 23:45,0.001,0,0.001,0.152,0.029,0.005,0.339,0.188,38.69
1/30/2018 0:00,0.001,0,0.001,0.199,0.037,0.005,0.389,0.243,38.69
1/30/2018 0:15,0.001,0,0.001,0.142,0.14,0.004,0.433,0.288,38.69
1/30/2018 0:30,0.001,0,0.001,0.209,0.129,0.004,0.487,0.344,38.69
1/30/2018 0:45,0.001,0,0.001,0.095,0.126,0.004,0.375,0.227,38.69
1/30/2018 1:00,0.001,0,0.001,0.219,0.131,0.005,0.496,0.357,38.69
1/30/2018 1:15,0.001,0,0.001,0.086,0.139,0.004,0.376,0.231,38.69
1/30/2018 1:30,0.002,0,0.001,0.228,0.131,0.004,0.571,0.366,38.69
1/30/2018 1:45,0.001,0,0.001,0.105,0.285,0.004,0.541,0.396,38.69
1/30/2018 2:00,0.002,0,0.001,0.238,0.209,0.005,0.607,0.455,38.69
1/30/2018 2:15,0.001,0,0.001,0.095,0.149,0.004,0.408,0.25,38.69
1/30/2018 2:30,0.002,0,0.001,0.247,0.153,0.005,0.559,0.408,38.69
1/30/2018 2:45,0.001,0,0.001,0.067,0.148,0.004,0.377,0.221,38.69
1/30/2018 3:00,0.002,0,0.001,0.257,0.134,0.005,0.542,0.399,38.69
1/30/2018 3:15,0.001,0,0.001,0.057,0.129,0.004,0.35,0.192,38.69
1/30/2018 3:30,0.002,0,0.001,0.266,0.132,0.005,0.544,0.406,38.69
1/30/2018 3:45,0.001,0,0.001,0.038,0.14,0.004,0.333,0.184,38.69
1/30/2018 4:00,0.002,0,0.001,0.276,0.133,0.005,0.554,0.417,38.69
1/30/2018 4:15,0.001,0,0.001,0.029,0.125,0.004,0.308,0.16,38.69
1/30/2018 4:30,0.002,0,0.001,0.285,0.021,0.006,0.453,0.315,38.69
1/30/2018 4:45,0.001,0,0.001,0.009,0.018,0.005,0.185,0.034,38.69
1/30/2018 5:00,0.002,0,0.001,0.295,0.064,0.005,0.503,0.367,38.69
1/30/2018 5:15,0.001,0,0.001,0.009,0.136,0.004,0.3,0.151,38.69
1/30/2018 5:30,0.002,0,0.001,0.294,0.126,0.005,0.564,0.428,38.69
1/30/2018 5:45,0.001,0.001,0,0.029,0.117,0.004,0.44,0.152,38.69
1/30/2018 6:00,0.002,0,0.001,0.311,0.018,0.006,0.675,0.338,38.69
1/30/2018 6:15,0.001,0,0,0.019,0.019,0.005,0.35,0.044,38.69
1/30/2018 6:30,0.002,0,0.001,0.321,0.132,0.005,0.79,0.461,38.69
1/30/2018 6:45,0.001,0,0,0.008,0.141,0.004,0.537,0.154,38.69
1/30/2018 7:00,0.003,0.001,0.001,0.313,0.128,0.003,1.283,0.449,38.69
1/30/2018 7:15,0.001,0,0,0.009,0.124,0.002,0.832,0.136,38.69
1/30/2018 7:30,0.002,0,0.001,0.314,0.129,-0.009,1.034,0.437,38.69
1/30/2018 7:45,0.001,0,0,0.019,0.137,-0.071,0.251,0.086,38.69
1/30/2018 8:00,0.002,0,0.001,0.351,0.13,-0.117,0.604,0.367,38.69
1/30/2018 8:15,0.001,0.001,0,0.009,0.088,-0.153,0.594,-0.054,38.69
1/30/2018 8:30,0.002,0.001,0.001,0.362,0.016,-0.331,0.894,0.051,38.69
1/30/2018 8:45,0.003,0.002,0,0.009,0.02,-0.891,0.735,-0.857,38.69
1/30/2018 9:00,0.003,0.001,0.001,0.306,0.077,-1.377,-0.077,-0.989,38.69
1/30/2018 9:15,0.002,0.001,0,0.009,0.142,-1.549,-0.7,-1.395,38.69
1/30/2018 9:30,0.003,0.001,0.001,0.307,0.137,-1.711,-0.949,-1.262,38.69
1/30/2018 9:45,0.002,0,0,0.009,0.126,-1.915,-1.328,-1.778,38.69
1/30/2018 10:00,0.003,0,0.001,0.355,0.105,-2.205,-1.113,-1.741,38.69
1/30/2018 10:15,0.002,0,0,0.009,0.019,-2.441,-1.787,-2.411,38.69
1/30/2018 10:30,0.003,0,0.001,0.355,0.039,-2.672,-1.813,-2.274,38.69
1/30/2018 10:45,0.002,0,0,0.009,0.143,-2.891,-2.595,-2.737,38.69
1/30/2018 11:00,0.003,0,0.001,0.308,0.131,-3.079,-2.505,-2.636,38.69
1/30/2018 11:15,0.002,0,0,0.009,0.126,-3.261,-2.816,-3.124,38.69
1/30/2018 11:30,0.003,0.001,0.001,0.307,0.125,-3.442,-2.45,-3.005,38.69
1/30/2018 11:45,0.003,0.001,0,0.009,0.137,-3.58,-3.032,-3.43,38.69
1/30/2018 12:00,0.003,0,0.001,0.326,0.332,-3.45,-2.708,-2.788,38.69
1/30/2018 12:15,0.002,0,0,0.009,0.167,-3.579,-3.285,-3.401,38.69
1/30/2018 12:30,0.003,0,0.001,0.323,0.145,-3.723,-3.13,-3.251,38.69
1/30/2018 12:45,0.003,0,0,0.011,0.154,-3.993,-3.684,-3.825,38.69
1/30/2018 13:00,0.003,0,0.001,0.276,0.151,-4.028,-3.336,-3.597,38.69
1/30/2018 13:15,0.003,0,0,0.021,0.146,-4.134,-3.146,-3.964,38.69
1/30/2018 13:30,0.003,0.001,0.001,0.265,0.15,-3.619,-2.205,-3.199,38.69
1/30/2018 13:45,0.003,0.001,0,0.029,0.15,-3.277,-2.087,-3.094,38.69
1/30/2018 14:00,0.003,0,0.001,0.31,0.15,-3.24,-2.322,-2.776,38.69
1/30/2018 14:15,0.003,0,0,0.039,0.149,-2.755,-2.083,-2.564,38.69
1/30/2018 14:30,0.003,0.001,0.001,0.301,0.136,-2.679,-1.525,-2.237,38.69
1/30/2018 14:45,0.004,0.004,0,0.048,0.127,-2.498,-0.538,-2.315,38.69
1/30/2018 15:00,0.003,0.001,0.001,0.245,0.131,-2.238,-1.141,-1.857,38.69
1/30/2018 15:15,0.002,0.001,0,0.057,0.141,-2.076,-1.247,-1.875,38.69
1/30/2018 15:30,0.003,0.001,0.001,0.236,0.141,-2.027,-1.01,-1.645,38.69
1/30/2018 15:45,0.002,0,0,0.067,0.128,-2.233,-1.342,-2.036,38.69
1/30/2018 16:00,0.003,0.205,0.001,0.291,0.113,-1.009,0.195,-0.396,38.69
1/30/2018 16:15,0.003,0.28,0,0.076,0.017,-1.362,-0.263,-0.986,38.69
1/30/2018 16:30,0.003,0.081,0.001,0.282,0.018,-0.897,0.261,-0.512,38.69
1/30/2018 16:45,0.002,0.151,0,0.086,0.139,-0.593,0.791,-0.215,38.69
1/30/2018 17:00,0.003,0.001,0.001,0.273,0.132,-0.506,0.942,-0.096,38.69
1/30/2018 17:15,0.002,0.001,0.001,0.095,0.126,-0.338,2.814,-0.113,38.69
1/30/2018 17:30,0.003,0,0.001,0.263,0.139,-0.196,5.037,0.21,38.69
1/30/2018 17:45,0.002,0.001,0.001,0.104,0.147,-0.061,4.036,0.194,38.69
1/30/2018 18:00,0.003,0.003,0.001,0.233,0.15,0.02,1.469,0.41,38.69
1/30/2018 18:15,0.003,0.003,0.001,0.112,0.149,0.024,1.511,0.292,38.69
1/30/2018 18:30,0.002,0,0.001,0.215,0.182,0.004,1.01,0.404,38.69
1/30/2018 18:45,0.002,0.001,0,0.184,0.153,0.005,1.214,0.345,38.69
1/30/2018 19:00,0.002,0,0,0.157,0.154,0.004,0.992,0.317,38.69
1/30/2018 19:15,0.002,0,0,0.13,0.157,0.004,0.882,0.293,38.69
1/30/2018 19:30,0.002,0,0,0.205,0.179,0.004,1.037,0.39,38.69
1/30/2018 19:45,0.002,0.001,0,0.14,0.166,0.003,1.487,0.312,38.69
1/30/2018 20:00,0.002,0,0,0.125,0.159,0.002,1.167,0.288,38.69
1/30/2018 20:15,0.002,0,0.001,0.148,0.238,0.002,1.333,0.391,38.69
1/30/2018 20:30,0.002,0.001,0,0.122,0.277,0.002,1.281,0.404,38.69
1/30/2018 20:45,0.002,0,0.001,0.16,0.149,0.002,1.125,0.314,38.69
1/30/2018 21:00,0.002,0,0.001,0.151,0.169,0.002,1.088,0.325,38.69
1/30/2018 21:15,0.002,0.001,0.001,0.171,0.165,0.002,1.194,0.342,38.69
1/30/2018 21:30,0.002,0.001,0.001,0.15,0.162,0.003,1.235,0.319,38.69
1/30/2018 21:45,0.002,0.065,0.001,0.18,0.157,0.002,1.497,0.407,38.69
1/30/2018 22:00,0.003,0.29,0.273,0.192,0.148,0.003,1.732,0.909,38.69
1/30/2018 22:15,0.004,0.291,1.084,0.093,0.156,0.005,2.218,1.633,38.69
1/30/2018 22:30,0.002,0.277,0.223,0.143,0.156,0.005,0.96,0.806,38.69
1/30/2018 22:45,0.002,0.099,0.272,0.14,0.156,0.005,0.844,0.674,38.69
1/30/2018 23:00,0.003,-0.002,1.145,0.157,0.151,0.007,1.605,1.461,38.69
1/30/2018 23:15,0.003,-0.001,0.81,0.281,0.14,0.007,1.379,1.24,38.69
1/30/2018 23:30,0.001,0,0.078,0.063,0.147,0.004,0.458,0.293,38.69
1/30/2018 23:45,0.001,0,0.001,0.096,0.151,0.004,0.411,0.253,38.69
1/31/2018 0:00,0.001,0,0.001,0.151,0.151,0.004,0.46,0.308,38.69
1/31/2018 0:15,0.002,0,0.001,0.249,0.151,0.005,0.551,0.408,38.69
1/31/2018 0:30,0.001,0,0.001,0.057,0.14,0.004,0.375,0.203,38.69
1/31/2018 0:45,0.002,0,0.001,0.341,0.134,0.004,0.697,0.482,38.69
1/31/2018 1:00,0.001,0,0.001,0.036,0.14,0.004,0.337,0.182,38.69
